sales_line_id,date_key,store_id,product_id,qty_sold,net_sales_value
5028416,20260505,S119,P1024,2,150.38
5028416,20260505,S119,P1024,2,150.38
5028417,20260505,S119,P1028,1,83.99
5028417,20260505,S119,P1028,1,83.99
5028418,20260505,S119,P1030,1,41.99
5028418,20260505,S119,P1030,1,41.99
5028419,20260505,S119,P1033,2,17.98
5028419,20260505,S119,P1033,2,17.98
5028420,20260505,S119,P1039,2,44.78
5028420,20260505,S119,P1039,2,44.78
5028421,20260505,S119,P1040,1,10.79
5028421,20260505,S119,P1040,1,10.79
5028422,20260505,S120,P1003,1,23.99
5028422,20260505,S120,P1003,1,23.99
5028423,20260505,S120,P1004,1,26.39
5028423,20260505,S120,P1004,1,26.39
5028424,20260505,S120,P1005,1,35.99
5028424,20260505,S120,P1005,1,35.99
5028425,20260505,S120,P1007,2,87.98
5028425,20260505,S120,P1007,2,87.98
5028426,20260505,S120,P1010,1,23.99
5028426,20260505,S120,P1010,1,23.99
5028427,20260505,S120,P1011,1,50.99
5028427,20260505,S120,P1011,1,50.99
5028428,20260505,S120,P1013,1,40.99
5028428,20260505,S120,P1013,1,40.99
5028429,20260505,S120,P1017,2,183.98
5028429,20260505,S120,P1017,2,183.98
5028430,20260505,S120,P1018,2,201.58
5028430,20260505,S120,P1018,2,201.58
5028431,20260505,S120,P1019,1,87.99
5028431,20260505,S120,P1019,1,87.99
5028432,20260505,S120,P1025,1,49.99
5028432,20260505,S120,P1025,1,49.99
5028433,20260505,S120,P1030,1,37.79
5028433,20260505,S120,P1030,1,37.79
5028434,20260505,S120,P1031,1,54.99
5028434,20260505,S120,P1031,1,54.99
5028435,20260505,S120,P1033,1,9.99
5028435,20260505,S120,P1033,1,9.99
5028436,20260505,S120,P1034,2,28.78
5028436,20260505,S120,P1034,2,28.78
5028437,20260505,S120,P1037,1,29.99
5028437,20260505,S120,P1037,1,29.99
5028438,20260505,S120,P1039,1,25.19
5028438,20260505,S120,P1039,1,25.19
5028439,20260506,S101,P1002,4,139.96
5028440,20260506,S101,P1003,1,29.99
5028441,20260506,S101,P1008,1,35.09
5028442,20260506,S101,P1010,1,23.99
5028443,20260506,S101,P1011,2,101.98
5028444,20260506,S101,P1012,1,35.99
5028445,20260506,S101,P1013,1,36.89
5028446,20260506,S101,P1014,1,29.99
5028447,20260506,S101,P1015,1,26.39
5028448,20260506,S101,P1016,1,31.99
5028449,20260506,S101,P1018,1,100.79
5028450,20260506,S101,P1019,2,140.78
5028451,20260506,S101,P1020,1,90.39
5028452,20260506,S101,P1021,5,359.95
5028453,20260506,S101,P1024,2,187.98
5028454,20260506,S101,P1025,1,44.99
5028455,20260506,S101,P1027,1,79.99
5028456,20260506,S101,P1028,3,226.77
5028457,20260506,S101,P1029,1,78.99
5028458,20260506,S101,P1031,6,329.94
5028459,20260506,S101,P1032,1,99.99
5028460,20260506,S101,P1033,3,29.97
5028461,20260506,S101,P1035,3,55.18
5028462,20260506,S101,P1037,1,23.99
5028463,20260506,S101,P1039,2,44.78
5028464,20260506,S102,P1001,1,27.99
5028465,20260506,S102,P1003,1,29.99
5028466,20260506,S102,P1004,3,89.07
5028467,20260506,S102,P1005,2,79.98
5028468,20260506,S102,P1006,1,30.39
5028469,20260506,S102,P1008,2,62.38
5028470,20260506,S102,P1009,1,36.89
5028471,20260506,S102,P1011,4,183.56
5028472,20260506,S102,P1012,3,107.97
5028473,20260506,S102,P1013,4,147.56
5028474,20260506,S102,P1015,2,65.98
5028475,20260506,S102,P1016,1,31.99
5028476,20260506,S102,P1018,1,125.99
5028477,20260506,S102,P1019,2,175.98
5028478,20260506,S102,P1020,2,180.78
5028479,20260506,S102,P1021,3,194.37
5028480,20260506,S102,P1023,2,183.98
5028481,20260506,S102,P1024,1,93.99
5028482,20260506,S102,P1025,2,99.98
5028483,20260506,S102,P1026,1,78.29
5028484,20260506,S102,P1027,1,79.99
5028485,20260506,S102,P1029,4,315.96
5028486,20260506,S102,P1031,1,49.49
5028487,20260506,S102,P1032,1,99.99
5028488,20260506,S102,P1033,3,23.98
5028489,20260506,S102,P1034,1,15.99
5028490,20260506,S102,P1035,2,36.78
5028491,20260506,S102,P1037,4,107.96
5028492,20260506,S102,P1038,2,14.38
5028493,20260506,S102,P1039,2,44.78
5028494,20260506,S102,P1040,2,19.18
5028495,20260506,S103,P1001,1,25.19
5028496,20260506,S103,P1002,2,69.98
5028497,20260506,S103,P1004,1,29.69
5028498,20260506,S103,P1005,1,31.99
5028499,20260506,S103,P1007,2,79.18
5028500,20260506,S103,P1008,1,38.99
5028501,20260506,S103,P1009,3,122.97
5028502,20260506,S103,P1010,3,80.97
5028503,20260506,S103,P1011,2,101.98
5028504,20260506,S103,P1012,2,71.98
5028505,20260506,S103,P1013,3,122.97
5028506,20260506,S103,P1014,2,59.98
5028507,20260506,S103,P1015,3,98.97
5028508,20260506,S103,P1016,1,39.99
5028509,20260506,S103,P1018,3,377.97
5028510,20260506,S103,P1019,1,87.99
5028511,20260506,S103,P1022,2,219.58
5028512,20260506,S103,P1023,2,229.98
5028513,20260506,S103,P1023,-1,-91.99
5028514,20260506,S103,P1024,1,93.99
5028515,20260506,S103,P1027,4,287.96
5028516,20260506,S103,P1029,3,213.27
5028517,20260506,S103,P1031,2,98.98
5028518,20260506,S103,P1032,4,399.96
5028519,20260506,S103,P1033,1,9.99
5028520,20260506,S103,P1034,1,15.99
5028521,20260506,S103,P1035,2,45.98
5028522,20260506,S103,P1035,-1,-18.39
5028523,20260506,S103,P1037,1,26.99
5028524,20260506,S103,P1039,1,25.19
5028525,20260506,S103,P1040,1,11.99
5028526,20260506,S104,P1001,2,55.98
5028527,20260506,S104,P1002,2,55.98
5028528,20260506,S104,P1003,6,179.94
5028529,20260506,S104,P1004,1,26.39
5028530,20260506,S104,P1005,1,39.99
5028531,20260506,S104,P1007,2,87.98
5028532,20260506,S104,P1009,4,131.17
5028533,20260506,S104,P1010,1,29.99
5028534,20260506,S104,P1013,3,98.38
5028535,20260506,S104,P1014,2,53.98
5028536,20260506,S104,P1015,2,65.98
5028537,20260506,S104,P1016,1,31.99
5028538,20260506,S104,P1019,2,175.98
5028539,20260506,S104,P1020,5,451.96
5028540,20260506,S104,P1024,1,93.99
5028541,20260506,S104,P1025,1,49.99
5028542,20260506,S104,P1026,5,391.46
5028543,20260506,S104,P1027,1,79.99
5028544,20260506,S104,P1028,1,75.59
5028545,20260506,S104,P1029,2,126.38
5028546,20260506,S104,P1030,2,83.98
5028547,20260506,S104,P1031,2,109.98
5028548,20260506,S104,P1032,2,199.98
5028549,20260506,S104,P1033,1,9.99
5028550,20260506,S104,P1034,1,15.99
5028551,20260506,S104,P1036,1,23.39
5028552,20260506,S104,P1037,4,119.96
5028553,20260506,S104,P1039,4,111.96
5028554,20260506,S104,P1040,2,23.98
5028555,20260506,S105,P1001,7,195.93
5028556,20260506,S105,P1003,4,119.96
5028557,20260506,S105,P1004,1,26.39
5028558,20260506,S105,P1005,3,119.97
5028559,20260506,S105,P1007,2,87.98
5028560,20260506,S105,P1008,2,77.98
5028561,20260506,S105,P1009,3,122.97
5028562,20260506,S105,P1010,1,29.99
5028563,20260506,S105,P1012,1,35.99
5028564,20260506,S105,P1013,1,40.99
5028565,20260506,S105,P1015,2,65.98
5028566,20260506,S105,P1017,1,103.49
5028567,20260506,S105,P1018,3,377.97
5028568,20260506,S105,P1019,2,140.78
5028569,20260506,S105,P1020,3,338.97
5028570,20260506,S105,P1021,1,57.59
5028571,20260506,S105,P1023,2,206.98
5028572,20260506,S105,P1025,3,149.97
5028573,20260506,S105,P1026,1,69.59
5028574,20260506,S105,P1027,6,383.95
5028575,20260506,S105,P1028,1,83.99
5028576,20260506,S105,P1029,1,71.09
5028577,20260506,S105,P1031,1,54.99
5028578,20260506,S105,P1032,1,99.99
5028579,20260506,S105,P1033,5,49.95
5028580,20260506,S105,P1035,2,41.38
5028581,20260506,S105,P1036,2,41.58
5028582,20260506,S105,P1037,4,119.96
5028583,20260506,S105,P1037,-1,-23.99
5028584,20260506,S105,P1038,1,8.09
5028585,20260506,S105,P1039,3,83.97
5028586,20260506,S105,P1040,1,11.99
5028587,20260506,S105,P1099,1,35.99
5028588,20260506,S106,P1001,1,27.99
5028589,20260506,S106,P1002,1,31.49
5028590,20260506,S106,P1003,3,89.97
5028591,20260506,S106,P1005,2,79.98
5028592,20260506,S106,P1007,2,79.18
5028593,20260506,S106,P1008,2,77.98
5028594,20260506,S106,P1009,2,81.98
5028595,20260506,S106,P1010,1,26.99
5028596,20260506,S106,P1012,1,35.99
5028597,20260506,S106,P1013,3,122.97
5028598,20260506,S106,P1015,1,32.99
5028599,20260506,S106,P1019,1,87.99
5028600,20260506,S106,P1021,1,57.59
5028601,20260506,S106,P1022,1,121.99
5028602,20260506,S106,P1023,1,114.99
5028603,20260506,S106,P1024,1,75.19
5028604,20260506,S106,P1025,2,89.98
5028605,20260506,S106,P1027,2,159.98
5028606,20260506,S106,P1028,1,83.99
5028607,20260506,S106,P1028,-2,-167.98
5028608,20260506,S106,P1029,3,189.58
5028609,20260506,S106,P1031,2,109.98
5028610,20260506,S106,P1033,1,9.99
5028611,20260506,S106,P1035,1,22.99
5028612,20260506,S106,P1036,1,25.99
5028613,20260506,S106,P1037,1,29.99
5028614,20260506,S106,P1040,1,11.99
5028615,20260506,S107,P1001,1,27.99
5028616,20260506,S107,P1002,1,34.99
5028617,20260506,S107,P1003,1,26.99
5028618,20260506,S107,P1005,1,35.99
5028619,20260506,S107,P1006,1,37.99
5028620,20260506,S107,P1007,2,87.98
5028621,20260506,S107,P1008,2,77.98
5028622,20260506,S107,P1009,1,32.79
5028623,20260506,S107,P1011,2,101.98
5028624,20260506,S107,P1012,1,35.99
5028625,20260506,S107,P1013,1,36.89
5028626,20260506,S107,P1014,1,23.99
5028627,20260506,S107,P1015,1,32.99
5028628,20260506,S107,P1016,1,39.99
5028629,20260506,S107,P1018,2,251.98
5028630,20260506,S107,P1019,1,87.99
5028631,20260506,S107,P1020,1,90.39
5028632,20260506,S107,P1021,2,115.18
5028633,20260506,S107,P1022,1,109.79
5028634,20260506,S107,P1023,2,206.98
5028635,20260506,S107,P1025,1,44.99
5028636,20260506,S107,P1028,1,75.59
5028637,20260506,S107,P1029,4,252.77
5028638,20260506,S107,P1030,1,37.79
5028639,20260506,S107,P1032,2,199.98
5028640,20260506,S107,P1033,3,29.97
5028641,20260506,S107,P1034,1,15.99
5028642,20260506,S107,P1035,3,62.07
5028643,20260506,S107,P1037,4,119.96
5028644,20260506,S107,P1039,1,27.99
5028645,20260506,S107,P1040,2,23.98
5028646,20260506,S108,P1001,2,55.98
5028647,20260506,S108,P1002,2,55.98
5028648,20260506,S108,P1003,1,29.99
5028649,20260506,S108,P1004,2,52.78
5028650,20260506,S108,P1005,2,71.98
5028651,20260506,S108,P1006,2,75.98
5028652,20260506,S108,P1007,2,70.38
5028653,20260506,S108,P1009,2,65.58
5028654,20260506,S108,P1011,4,203.96
5028655,20260506,S108,P1014,3,71.98
5028656,20260506,S108,P1019,1,70.39
5028657,20260506,S108,P1020,2,225.98
5028658,20260506,S108,P1021,3,215.97
5028659,20260506,S108,P1023,1,114.99
5028660,20260506,S108,P1024,1,93.99
5028661,20260506,S108,P1025,4,199.96
5028662,20260506,S108,P1026,2,139.18
5028663,20260506,S108,P1027,5,319.96
5028664,20260506,S108,P1028,1,75.59
5028665,20260506,S108,P1029,2,142.18
5028666,20260506,S108,P1031,3,164.97
5028667,20260506,S108,P1033,2,19.98
5028668,20260506,S108,P1034,1,15.99
5028669,20260506,S108,P1035,4,73.57
5028670,20260506,S108,P1039,2,44.78
5028671,20260506,S108,P1040,1,10.79
5028672,20260506,S109,P1002,1,34.99
5028673,20260506,S109,P1004,1,32.99
5028674,20260506,S109,P1007,2,87.98
5028675,20260506,S109,P1008,5,194.95
5028676,20260506,S109,P1009,2,81.98
5028677,20260506,S109,P1010,1,29.99
5028678,20260506,S109,P1011,3,137.67
5028679,20260506,S109,P1012,2,71.98
5028680,20260506,S109,P1016,1,39.99
5028681,20260506,S109,P1017,1,103.49
5028682,20260506,S109,P1018,1,113.39
5028683,20260506,S109,P1019,2,140.78
5028684,20260506,S109,P1021,1,71.99
5028685,20260506,S109,P1022,2,243.98
5028686,20260506,S109,P1023,1,103.49
5028687,20260506,S109,P1024,1,84.59
5028688,20260506,S109,P1025,2,99.98
5028689,20260506,S109,P1026,1,86.99
5028690,20260506,S109,P1028,1,83.99
5028691,20260506,S109,P1029,2,157.98
5028692,20260506,S109,P1031,1,54.99
5028693,20260506,S109,P1032,1,99.99
5028694,20260506,S109,P1034,1,15.99
5028695,20260506,S109,P1035,1,22.99
5028696,20260506,S109,P1037,3,71.98
5028697,20260506,S109,P1038,2,17.98
5028698,20260506,S109,P1039,7,176.34
5028699,20260506,S109,P1040,1,10.79
5028700,20260506,S110,P1001,4,89.57
5028701,20260506,S110,P1002,2,69.98
5028702,20260506,S110,P1003,1,29.99
5028703,20260506,S110,P1004,1,26.39
5028704,20260506,S110,P1005,2,63.98
5028705,20260506,S110,P1006,1,30.39
5028706,20260506,S110,P1007,2,87.98
5028707,20260506,S110,P1009,4,163.96
5028708,20260506,S110,P1013,2,65.58
5028709,20260506,S110,P1014,1,29.99
5028710,20260506,S110,P1015,1,32.99
5028711,20260506,S110,P1016,1,35.99
5028712,20260506,S110,P1017,1,114.99
5028713,20260506,S110,P1018,1,100.79
5028714,20260506,S110,P1019,1,87.99
5028715,20260506,S110,P1021,1,71.99
5028716,20260506,S110,P1023,4,413.96
5028717,20260506,S110,P1024,1,93.99
5028718,20260506,S110,P1025,1,39.99
5028719,20260506,S110,P1027,2,143.98
5028720,20260506,S110,P1029,6,473.94
5028721,20260506,S110,P1031,1,54.99
5028722,20260506,S110,P1032,2,199.98
5028723,20260506,S110,P1033,3,23.98
5028724,20260506,S110,P1034,1,12.79
5028725,20260506,S110,P1036,2,41.58
5028726,20260506,S110,P1037,4,119.96
5028727,20260506,S110,P1038,2,14.38
5028728,20260506,S110,P1039,2,55.98
5028729,20260506,S110,P1040,3,28.78
5028730,20260506,S111,P1002,1,34.99
5028731,20260506,S111,P1003,2,47.98
5028732,20260506,S111,P1004,2,59.38
5028733,20260506,S111,P1009,1,40.99
5028734,20260506,S111,P1010,1,29.99
5028735,20260506,S111,P1015,2,65.98
5028736,20260506,S111,P1016,1,39.99
5028737,20260506,S111,P1019,1,87.99
5028738,20260506,S111,P1023,2,229.98
5028739,20260506,S111,P1024,1,84.59
5028740,20260506,S111,P1025,1,49.99
5028741,20260506,S111,P1031,1,43.99
5028742,20260506,S111,P1035,2,45.98
5028743,20260506,S112,P1002,1,34.99
5028744,20260506,S112,P1005,1,31.99
5028745,20260506,S112,P1006,1,37.99
5028746,20260506,S112,P1009,1,32.79
5028747,20260506,S112,P1010,1,29.99
5028748,20260506,S112,P1013,1,40.99
5028749,20260506,S112,P1014,1,29.99
5028750,20260506,S112,P1016,1,31.99
5028751,20260506,S112,P1017,2,229.98
5028752,20260506,S112,P1021,1,71.99
5028753,20260506,S112,P1026,1,69.59
5028754,20260506,S112,P1035,2,45.98
5028755,20260506,S112,P1037,2,47.98
5028756,20260506,S112,P1038,1,8.99
5028757,20260506,S113,P1001,1,27.99
5028758,20260506,S113,P1005,2,79.98
5028759,20260506,S113,P1007,1,43.99
5028760,20260506,S113,P1010,2,59.98
5028761,20260506,S113,P1015,1,26.39
5028762,20260506,S113,P1016,1,39.99
5028763,20260506,S113,P1017,1,114.99
5028764,20260506,S113,P1024,2,169.18
5028765,20260506,S113,P1028,2,167.98
5028766,20260506,S113,P1030,1,33.59
5028767,20260506,S113,P1035,1,20.69
5028768,20260506,S114,P1004,1,32.99
5028769,20260506,S114,P1017,1,103.49
5028770,20260506,S114,P1020,1,101.69
5028771,20260506,S114,P1023,1,103.49
5028772,20260506,S114,P1024,1,84.59
5028773,20260506,S114,P1025,1,44.99
5028774,20260506,S114,P1028,2,167.98
5028775,20260506,S114,P1033,1,9.99
5028776,20260506,S114,P1034,1,15.99
5028777,20260506,S114,P1037,1,29.99
5028778,20260506,S114,P1040,1,11.99
5028779,20260506,S115,P1004,1,32.99
5028779,20260506,S115,P1004,1,32.99
5028780,20260506,S115,P1005,2,79.98
5028780,20260506,S115,P1005,2,79.98
5028781,20260506,S115,P1010,2,59.98
5028781,20260506,S115,P1010,2,59.98
5028782,20260506,S115,P1013,1,36.89
5028782,20260506,S115,P1013,1,36.89
5028783,20260506,S115,P1014,1,29.99
5028783,20260506,S115,P1014,1,29.99
5028784,20260506,S115,P1017,1,114.99
5028784,20260506,S115,P1017,1,114.99
5028785,20260506,S115,P1021,1,71.99
5028785,20260506,S115,P1021,1,71.99
5028786,20260506,S115,P1022,1,121.99
5028786,20260506,S115,P1022,1,121.99
5028787,20260506,S115,P1023,2,229.98
5028787,20260506,S115,P1023,2,229.98
5028788,20260506,S115,P1027,1,63.99
5028788,20260506,S115,P1027,1,63.99
5028789,20260506,S115,P1029,2,157.98
5028789,20260506,S115,P1029,2,157.98
5028790,20260506,S115,P1030,1,33.59
5028790,20260506,S115,P1030,1,33.59
5028791,20260506,S115,P1031,1,49.49
5028791,20260506,S115,P1031,1,49.49
5028792,20260506,S115,P1039,3,83.97
5028792,20260506,S115,P1039,3,83.97
5028793,20260506,S116,P1001,1,27.99
5028793,20260506,S116,P1001,1,27.99
5028794,20260506,S116,P1002,1,27.99
5028794,20260506,S116,P1002,1,27.99
5028795,20260506,S116,P1003,4,95.97
5028795,20260506,S116,P1003,4,95.97
5028796,20260506,S116,P1004,1,29.69
5028796,20260506,S116,P1004,1,29.69
5028797,20260506,S116,P1005,1,31.99
5028797,20260506,S116,P1005,1,31.99
5028798,20260506,S116,P1006,1,37.99
5028798,20260506,S116,P1006,1,37.99
5028799,20260506,S116,P1008,1,31.19
5028799,20260506,S116,P1008,1,31.19
5028800,20260506,S116,P1009,1,36.89
5028800,20260506,S116,P1009,1,36.89
5028801,20260506,S116,P1013,1,40.99
5028801,20260506,S116,P1013,1,40.99
5028802,20260506,S116,P1015,1,26.39
5028802,20260506,S116,P1015,1,26.39
5028803,20260506,S116,P1019,1,87.99
5028803,20260506,S116,P1019,1,87.99
5028804,20260506,S116,P1021,1,71.99
5028804,20260506,S116,P1021,1,71.99
5028805,20260506,S116,P1022,1,121.99
5028805,20260506,S116,P1022,1,121.99
5028806,20260506,S116,P1023,2,229.98
5028806,20260506,S116,P1023,2,229.98
5028807,20260506,S116,P1025,2,99.98
5028807,20260506,S116,P1025,2,99.98
5028808,20260506,S116,P1027,1,63.99
5028808,20260506,S116,P1027,1,63.99
5028809,20260506,S116,P1031,1,54.99
5028809,20260506,S116,P1031,1,54.99
5028810,20260506,S116,P1034,1,14.39
5028810,20260506,S116,P1034,1,14.39
5028811,20260506,S116,P1035,1,22.99
5028811,20260506,S116,P1035,1,22.99
5028812,20260506,S116,P1038,2,17.98
5028812,20260506,S116,P1038,2,17.98
5028813,20260506,S116,P1039,1,25.19
5028813,20260506,S116,P1039,1,25.19
5028814,20260506,S117,P1003,2,59.98
5028814,20260506,S117,P1003,2,59.98
5028815,20260506,S117,P1007,1,35.19
5028815,20260506,S117,P1007,1,35.19
5028816,20260506,S117,P1009,1,40.99
5028816,20260506,S117,P1009,1,40.99
5028817,20260506,S117,P1011,2,81.58
5028817,20260506,S117,P1011,2,81.58
5028818,20260506,S117,P1013,1,40.99
5028818,20260506,S117,P1013,1,40.99
5028819,20260506,S117,P1015,2,52.78
5028819,20260506,S117,P1015,2,52.78
5028820,20260506,S117,P1016,1,31.99
5028820,20260506,S117,P1016,1,31.99
5028821,20260506,S117,P1018,2,201.58
5028821,20260506,S117,P1018,2,201.58
5028822,20260506,S117,P1022,1,121.99
5028822,20260506,S117,P1022,1,121.99
5028823,20260506,S117,P1023,3,310.47
5028823,20260506,S117,P1023,3,310.47
5028824,20260506,S117,P1025,2,79.98
5028824,20260506,S117,P1025,2,79.98
5028825,20260506,S117,P1027,2,143.98
5028825,20260506,S117,P1027,2,143.98
5028826,20260506,S117,P1028,2,167.98
5028826,20260506,S117,P1028,2,167.98
5028827,20260506,S117,P1029,1,71.09
5028827,20260506,S117,P1029,1,71.09
5028828,20260506,S117,P1030,1,37.79
5028828,20260506,S117,P1030,1,37.79
5028829,20260506,S117,P1031,2,109.98
5028829,20260506,S117,P1031,2,109.98
5028830,20260506,S117,P1033,1,9.99
5028830,20260506,S117,P1033,1,9.99
5028831,20260506,S117,P1034,1,15.99
5028831,20260506,S117,P1034,1,15.99
5028832,20260506,S117,P1040,1,11.99
5028832,20260506,S117,P1040,1,11.99
5028833,20260506,S118,P1005,2,79.98
5028833,20260506,S118,P1005,2,79.98
5028834,20260506,S118,P1009,1,36.89
5028834,20260506,S118,P1009,1,36.89
5028835,20260506,S118,P1011,3,152.97
5028835,20260506,S118,P1011,3,152.97
5028836,20260506,S118,P1013,1,40.99
5028836,20260506,S118,P1013,1,40.99
5028837,20260506,S118,P1016,2,71.98
5028837,20260506,S118,P1016,2,71.98
5028838,20260506,S118,P1017,1,114.99
5028838,20260506,S118,P1017,1,114.99
5028839,20260506,S118,P1023,1,114.99
5028839,20260506,S118,P1023,1,114.99
5028840,20260506,S118,P1032,1,89.99
5028840,20260506,S118,P1032,1,89.99
5028841,20260506,S118,P1033,1,8.99
5028841,20260506,S118,P1033,1,8.99
5028842,20260506,S118,P1034,1,15.99
5028842,20260506,S118,P1034,1,15.99
5028843,20260506,S118,P1035,1,22.99
5028843,20260506,S118,P1035,1,22.99
5028844,20260506,S118,P1037,1,29.99
5028844,20260506,S118,P1037,1,29.99
5028845,20260506,S118,P1038,1,8.99
5028845,20260506,S118,P1038,1,8.99
5028846,20260506,S118,P1039,2,55.98
5028846,20260506,S118,P1039,2,55.98
5028847,20260506,S119,P1001,1,27.99
5028847,20260506,S119,P1001,1,27.99
5028848,20260506,S119,P1003,1,23.99
5028848,20260506,S119,P1003,1,23.99
5028849,20260506,S119,P1008,1,38.99
5028849,20260506,S119,P1008,1,38.99
5028850,20260506,S119,P1009,3,122.97
5028850,20260506,S119,P1009,3,122.97
5028851,20260506,S119,P1010,1,29.99
5028851,20260506,S119,P1010,1,29.99
5028852,20260506,S119,P1010,-1,-26.99
5028852,20260506,S119,P1010,-1,-26.99
5028853,20260506,S119,P1013,1,32.79
5028853,20260506,S119,P1013,1,32.79
5028854,20260506,S119,P1014,1,23.99
5028854,20260506,S119,P1014,1,23.99
5028855,20260506,S119,P1019,1,70.39
5028855,20260506,S119,P1019,1,70.39
5028856,20260506,S119,P1021,3,215.97
5028856,20260506,S119,P1021,3,215.97
5028857,20260506,S119,P1023,1,91.99
5028857,20260506,S119,P1023,1,91.99
5028858,20260506,S119,P1029,1,63.19
5028858,20260506,S119,P1029,1,63.19
5028859,20260506,S119,P1030,1,41.99
5028859,20260506,S119,P1030,1,41.99
5028860,20260506,S119,P1031,3,164.97
5028860,20260506,S119,P1031,3,164.97
5028861,20260506,S119,P1033,2,15.98
5028861,20260506,S119,P1033,2,15.98
5028862,20260506,S119,P1035,1,22.99
5028862,20260506,S119,P1035,1,22.99
5028863,20260506,S119,P1036,1,23.39
5028863,20260506,S119,P1036,1,23.39
5028864,20260506,S119,P1037,1,29.99
5028864,20260506,S119,P1037,1,29.99
5028865,20260506,S119,P1039,3,83.97
5028865,20260506,S119,P1039,3,83.97
5028866,20260506,S119,P1040,1,11.99
5028866,20260506,S119,P1040,1,11.99
5028867,20260506,S120,P1001,2,44.78
5028867,20260506,S120,P1001,2,44.78
5028868,20260506,S120,P1002,1,31.49
5028868,20260506,S120,P1002,1,31.49
5028869,20260506,S120,P1003,1,26.99
5028869,20260506,S120,P1003,1,26.99
5028870,20260506,S120,P1005,1,39.99
5028870,20260506,S120,P1005,1,39.99
5028871,20260506,S120,P1006,1,37.99
5028871,20260506,S120,P1006,1,37.99
5028872,20260506,S120,P1007,1,43.99
5028872,20260506,S120,P1007,1,43.99
5028873,20260506,S120,P1012,1,32.39
5028873,20260506,S120,P1012,1,32.39
5028874,20260506,S120,P1015,2,52.78
5028874,20260506,S120,P1015,2,52.78
